Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"JA Khan, KU Bangalore, A Kurkcu, K Ozbay",TREAD-Privacy Preserving Incentivized Connected Vehicles Mobility Data Storage on IPFS-Enabled Blockchain,2021,,trid.trb.org,https://trid.trb.org/view/1759872,,312,2022-05-23 9:55:50,,,,,,,,,0,0,0,4,1,"Trajectory data from Connected Vehicles (CVs) and other micro-mobility sources such as e-scooters, bikes and pedestrians is important for researchers, policy makers and other …",,
0,"N Georgiev, H Giraldo, B Mak",Data Privacy and the Vision of a Blockchain Enabled Healthcare,2021,"DIA Europe 2021, Date: 2021/03 …",lirias.kuleuven.be,https://lirias.kuleuven.be/3418713?limo=0,,337,2022-05-23 9:55:50,CITATION,,,,,,,,0,0,0,3,1,Data Privacy and the Vision of a Blockchain Enabled Healthcare … Data Privacy and the Vision of a Blockchain Enabled Healthcare …,,
0,"X Jian, P Leng, Y Wang, ...",Analysis of Using Blockchain to Protect the Privacy of Drone Big Data,2021,IEEE …,IEEE-INST ELECTRICAL …,,,341,2022-05-23 9:55:50,CITATION,,,,,,,,0,0,0,4,1,,,
0,"A Kumar, P De Hert","Blockchain and Public Law: Blockchain, Privacy, and Data Protection",2021,"… Law: Blockchain, Privacy, and Data …",researchportal.vub.be,https://researchportal.vub.be/en/publications/blockchain-and-public-law-blockchain-privacy-and-data-protection,,394,2022-05-23 9:55:50,CITATION,,,,,,,,0,0,0,2,1,"Blockchain and Public Law: Blockchain, Privacy, and Data Protection — Vrije Universiteit Brussel … Blockchain and Public Law … in Blockchain and Public Law: Blockchain, Privacy …",,
0,E Passaniti,… malattie rare: dal paradosso della privacy al trattamento dei dati in modo sicuro.= Blockchain for the management of rare diseases: from privacy paradox to safe data …,2021,,webthesis.biblio.polito.it,https://webthesis.biblio.polito.it/secure/cgi/set_lang?lang=it&referrer=https%3A%2F%2Fwebthesis.biblio.polito.it%2F20258%2F,,402,2022-05-23 9:55:50,,,,,,,,,0,0,0,1,1,"… analizza il fenomeno del paradosso della privacy, basato su bias … Successivamente, viene introdotta la blockchain come … riportato il funzionamento delle blockchain pubbliche, tra cui la …",,
0,"J Liu, J Zhao, H Huang, G Xu",A novel logistics data privacy protection method based on blockchain,2022,Multimedia Tools and Applications,Springer,https://link.springer.com/article/10.1007/s11042-022-12836-w,,45,2022-05-23 9:55:50,,10.1007/s11042-022-12836-w,,,,,,,0,0,0,4,1,"… access rights to different data, to achieve the purpose of data privacy protection. The traditional … with blockchain, we can rely on the decentralized nature of blockchain to make the data …",,
0,"A El Azzaoui, H Chen, SH Kim, Y Pan, JH Park",Blockchain-Based Distributed Information Hiding Framework for Data Privacy Preserving in Medical Supply Chain Systems,2022,Sensors,mdpi.com,https://www.mdpi.com/1492984,,50,2022-05-23 9:55:50,,,,,,,,,0,0,0,5,1,"… the required privacy levels. In this paper, we propose the implementation of Blockchain and … technique to enhance the security and privacy of data communication in critical systems, …",https://www.mdpi.com/1424-8220/22/4/1371/pdf,
0,"N Raghav, AK Bhola",Secured platform for healthcare data: privacy preservation based blockchain environment,2022,"Journal of Engineering, Design and …",emerald.com,https://www.emerald.com/insight/content/doi/10.1108/JEDT-09-2021-0494/full/html,,53,2022-05-23 9:55:50,,10.1108/JEDT-09-2021-0494,,,,,,,0,0,0,2,1,… blockchain-based safe health-care technology with privacy preservation tactics on preserving sensitive data… involved in the privacy preservation technique-based blockchain technology. …,,
0,"T Feng, P Yang, C Liu, J Fang, R Ma",Blockchain Data Privacy Protection and Sharing Scheme Based on Zero-Knowledge Proof,2022,Wireless Communications and …,hindawi.com,https://www.hindawi.com/journals/wcmc/2022/1040662/,,61,2022-05-23 9:55:50,HTML,,,,,,,,0,0,0,5,1,"… data sharing, data privacy, security, and data availability are important issues that cannot be ignored. This paper proposes a blockchain privacy … sharing of data among data owners, …",https://www.hindawi.com/journals/wcmc/2022/1040662/,
0,"X Xia, T Hou, X Liu, C Zong, S Mu",Protecting Check-In Data Privacy in Blockchain Transactions with Preserving High Trajectory Pattern Utility,2022,Wireless Communications and …,hindawi.com,https://www.hindawi.com/journals/wcmc/2022/9358531/,,91,2022-05-23 9:55:50,HTML,,,,,,,,0,0,0,5,1,… A check-in privacy … blockchain transactions to solve the privacy leakage problem of transaction users’ sensitive information. CPP algorithm not only protects the privacy of check-in data …,https://www.hindawi.com/journals/wcmc/2022/9358531/,
0,"R Folha, V Times, A Carvalho, A Araújo, ...",FoodChain: A Food Delivery Platform Based on Blockchain for Keeping Data Privacy,2022,… on Database Systems …,Springer,https://link.springer.com/chapter/10.1007/978-3-031-00129-1_43,,117,2022-05-23 9:55:50,,10.1007/978-3-031-00129-1_43,,,,,,,0,0,0,5,1,"… by maintaining the privacy of those involved and eliminating costs and decentralizing data, this article presents a marketplace platform based on smart contracts hosted on a blockchain. …",,
0,"Y Huang, Y Yu, H Li, Y Li, A Tian",Blockchain-based continuous data integrity checking protocol with zero-knowledge privacy protection,2022,Digital Communications and Networks,Elsevier,https://www.sciencedirect.com/science/article/pii/S2352864822000669,,119,2022-05-23 9:55:50,HTML,,,,,,,,0,0,0,5,1,"… data in public cloud data integrity auditing protocols leads to data privacy issues because auditors can obtain the data … Therefore, protecting data privacy is a burning issue. In addition, …",https://www.sciencedirect.com/science/article/pii/S2352864822000669,
0,"M Arulprakash, R Jebakumar",Enhanced Data Privacy Preservation Model for Mobile Crowdsensing System Using Blockchain Technology,2022,Ambient Communications and Computer …,Springer,https://link.springer.com/chapter/10.1007/978-981-16-7952-0_53,,129,2022-05-23 9:55:50,,10.1007/978-981-16-7952-0_53,,,,,,,0,0,0,2,1,"… -off between data quality and privacy preserving. We plan to integrate blockchain technology into the crowdsensing system. Meanwhile, we also focus on how to protect data privacy in …",,
0,"U Bodkhe, A Verma, D Saraswat, ...",Adoption of Blockchain for Data Privacy in 6G-Envisioned Augmented Reality: Opportunities and Challenges,2022,… and Smart Cities,Springer,https://link.springer.com/chapter/10.1007/978-981-19-0284-0_38,,139,2022-05-23 9:55:50,,10.1007/978-981-19-0284-0_38,,,,,,,0,0,0,4,1,"… is communicated through open channels, it raises privacy … privacy and induce trust among AR stakeholders, blockchain … the integration of BC to induce data privacy in AR ecosystems. A …",,
0,"F Yang, Y Qiao, MZ Abedin, ...",Privacy-Preserved Credit Data Sharing Integrating Blockchain And Federated Learning For Industrial 4.0,2022,IEEE Transactions on …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/9714771/,,146,2022-05-23 9:55:50,,,,,,,,,0,0,0,4,1,"… In our system, to address the issue of personal credit data privacy protection, we propose a solution based on zk-SNARK credit credentialing, which enables users to be evaluated by …",,
0,"ZX Nie, YZT Long, SL Zhang, ...",A controllable privacy data transmission mechanism for Internet of things system based on blockchain,2022,International Journal of …,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1177/15501329221088450,,156,2022-05-23 9:55:50,,10.1177/15501329221088450,,,,,,,0,0,0,4,1,"… on the realization of data sharing by blockchain technology in their respective fields from the perspectives of improving the consensus mechanism, data privacy protection, and storage …",https://journals.sagepub.com/doi/pdf/10.1177/15501329221088450,
0,"SF Chou, YL Kuo, YY Shih",A Privacy Preserving Blockchain Based Framework for AIoT Data Exchange,2022,2022 IEEE Wireless …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/9771669/,,162,2022-05-23 9:55:50,,,,,,,,,0,0,0,3,1,"… This paper studies a blockchain based trading framework for trustful AIoT data exchange. To preserve data privacy and user privacy, we propose off-chain and on-chain solutions. …",,
0,"G Zhang, X Chen, B Feng, X Guo, X Hao, ...","BCST-APTS: Blockchain and CP-ABE Empowered Data Supervision, Sharing, and Privacy Protection Scheme for Secure and Trusted Agricultural Product …",2022,Security and …,hindawi.com,https://www.hindawi.com/journals/scn/2022/2958963/,,166,2022-05-23 9:55:50,HTML,,,,,,,,0,0,0,6,1,"… data attributes and encrypt data on the blockchain. is can not only ensure the confidentiality of the data stored in the blockchain, … e reason lies in the imperfect data privacy protection and …",https://www.hindawi.com/journals/scn/2022/2958963/,"https://scholar.google.com/scholar?q=related:jFJNrxdIUfgJ:scholar.google.com/&scioq=intitle:blockchain+intitle:data+intitle:privacy&hl=en&as_sdt=0,5"
0,"YK Lee, JW Seo, SY Park",Matrix Character Relocation Technique for Improving Data Privacy in Shard-Based Private Blockchain Environments,2022,KIPS Transactions on Computer and …,koreascience.or.kr,"https://www.koreascience.or.kr/article/JAKO202209833915355.view?orgId=anpor&hide=breadcrumb,journalinfo",,175,2022-05-23 9:55:50,,,,,,,,,0,0,0,3,1,"… However, the need for blockchain data privacy protection is … of disclosing all data in the blockchain to network participants. … blockchain data privacy, this paper proposes data privacy …",,
0,"Z Gu, K Zhang, G Zhang",Multiparty Data Publishing via Blockchain and Differential Privacy,2022,Security and Communication Networks,hindawi.com,https://www.hindawi.com/journals/scn/2022/5612794/,,189,2022-05-23 9:55:50,HTML,,,,,,,,0,0,0,3,1,"… low-dimensional projection data of the original data are … blockchain and differential privacy technology. First, the within-class mean vectors and within-class scatter matrices of local data …",https://www.hindawi.com/journals/scn/2022/5612794/,
0,"S Singh, B Pankaj, K Nagarajan, NP Singh, ...",Blockchain with cloud for handling healthcare data: A privacy-friendly platform,2022,Materials Today …,Elsevier,https://www.sciencedirect.com/science/article/pii/S221478532203098X,,191,2022-05-23 9:55:50,,,,,,,,,0,0,0,5,1,"… emerging technologies and threatening privacy violations, but … data management solution that uses blockchain technology as a storage mechanism that helps to ensure patient privacy…",,
0,"C Xu, H Wu, H Liu, W Gu, Y Li, ...",Blockchain-Oriented Privacy Protection of Sensitive Data in the Internet of Vehicles,2022,IEEE Transactions on …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/9750863/,,192,2022-05-23 9:55:50,,,,,,,,,0,0,0,6,1,"… encryption and strict authorization measures, personal privacy … the privacy of users, a blockchain-based sensitive data privacy-… First, association rules are used to mine big data in the …",,
0,"LY Yeh, NX Shen, RH Hwang",Blockchain-Based Privacy-Preserving and Sustainable Data Query Service Over 5G-VANETs,2022,IEEE Transactions on Intelligent …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/9703241/,,196,2022-05-23 9:55:50,,,,,,,,,0,0,0,3,1,"… data owner to get rid of the online restriction. With the help of blockchain oracle, we can provide more stable data … large amounts of data storage, complementing the blockchain-based …",,
0,"X Nie, A Zhang, J Chen, Y Qu, S Yu",Blockchain-Empowered Secure and Privacy-Preserving Health Data Sharing in Edge-Based IoMT,2022,Security and Communication …,hindawi.com,https://www.hindawi.com/journals/scn/2022/8293716/,,199,2022-05-23 9:55:50,HTML,,,,,,,,0,0,0,5,1,"… , we put forward a secure and privacy-preserving profile … Blockchain is adopted to store the keyword ciphertext. It ensures that requesters access the desired data and protect data privacy…",https://www.hindawi.com/journals/scn/2022/8293716/,
0,"Y Ould-Yahia, S Bouzefrane, ...",A data-owner centric privacy model with blockchain and adapted attribute-based encryption for internet-of-things and cloud environment,2022,… of Information and …,inderscienceonline.com,https://www.inderscienceonline.com/doi/abs/10.1504/IJICS.2022.122374,,200,2022-05-23 9:55:50,,10.1504/IJICS.2022.122374,,,,,,,0,0,0,3,1,"… for data privacy, which are attribute-based encryption (ABE) and blockchain, to strengthen the data-owner privacy … other hand, combined with a blockchain-based protocol to overcome a …",,
0,"W Tang, C Chenli, C Ju, T Jung",Trac2Chain: trackability and traceability of graph data in blockchain with linkage privacy,2022,Proceedings of the 37th ACM/SIGAPP …,dl.acm.org,https://dl.acm.org/doi/abs/10.1145/3477314.3506993,,201,2022-05-23 9:55:50,,10.1145/3477314.3506993,,,,,,,0,0,0,4,1,… We argue this work does not satisfy our privacy definition because it neither hides the linkages … The privacy issues we consider are similar to anonymous blockchain applications like …,,
0,"A Joshi, AK Sharma, S Gour, ...","Security and Privacy Aspects of AI, IoT, Big Data and Blockchain in Healthcare Industry",2022,… in Healthcare with …,taylorfrancis.com,https://www.taylorfrancis.com/chapters/edit/10.1201/9781003201960-6/security-privacy-aspects-ai-iot-big-data-blockchain-healthcare-industry-apoorva-joshi-ambrish-kumar-sharma-sanjeev-gour-pratima-guatam,,225,2022-05-23 9:55:50,,10.1201/9781003201960-6,,,,,,,0,0,0,4,1,"… , data protection controls data access over the data lifecycle, while data privacy determines who may able to view personal data… Data privacy is based on the privacy policies of hospitals …",,
0,"RD Garcia, G Ramachandran, R Jurdak, ...",A Blockchain-based Data Governance with Privacy and Provenance: a case study for e-Prescription,2022,… on Blockchain and …,eprints.qut.edu.au,https://eprints.qut.edu.au/228430/,,229,2022-05-23 9:55:50,,,,,,,,,0,0,0,4,1,"… , privacy protection, and consent management. We introduce a decentralized data governance framework based on blockchain … -encryption technique to ensure data privacy. In this way, …",https://eprints.qut.edu.au/228430/1/ICBC_2022_Final_002_.pdf,
0,"M Jain, M Jailia",Proposed model to decentralized storage of educational data for privacy preservation using Blockchain,2022,2022 International Conference on Computer …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/9740654/,,230,2022-05-23 9:55:50,,,,,,,,,0,0,0,2,1,… and sharing the educational data. The perceptive nature of data increases the issues of privacy. Several regulations and initiatives are done to preserve personal data privacy on certain …,,
0,"RU Haque, ASM Hasan, T Nishat, ...",Privacy-Preserving-Means Clustering over Blockchain-Based Encrypted IoMT Data,2022,Advances in Blockchain …,Springer,https://link.springer.com/chapter/10.1007/978-3-030-93646-4_5,,233,2022-05-23 9:55:50,,10.1007/978-3-030-93646-4_5,,,,,,,0,0,0,4,1,"… Data privacy issues are handled in the past by using cryptographic and differential privacy (DP) [10… are heavy and time-consuming, DP does not ensure data utility. In order to make sure …",,
0,"H Duan, J Yang, H Yang",A Blockchain-Based Privacy Protection Application for Logistics Big Data,2022,… of Cases on Information Technology (JCIT …,igi-global.com,https://www.igi-global.com/article/blockchain-based-privacy-protection-application/295249,,236,2022-05-23 9:55:50,HTML,,,,,,,,0,0,0,3,1,"… private data are specified by embedding fields in the logistics information. The blockchain … the intra-chain privacy data, so as to improve the intra-chain privacy protection within the …",https://www.igi-global.com/article/blockchain-based-privacy-protection-application/295249,"https://scholar.google.com/scholar?q=related:BGrrJrbDBDMJ:scholar.google.com/&scioq=intitle:blockchain+intitle:data+intitle:privacy&hl=en&as_sdt=0,5"
